time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.379999999999995,0.858213782789,9.60847241258,27.1858160216,0.504957521417,0.180276379538,0.0,-1.06358882545,8.27289289321,4.25064166214,0.103633359019,0.00143387051842,0.0,477.08241080317606,475.2957921628259,476.6097665102391,475.40261179207124
4.439999999999993,0.792210494219,10.1096869344,27.4342100827,0.510791383837,0.180553550941,0.0,-1.13660526238,8.43444046802,4.02962243322,0.0796421488135,0.0103314011943,0.0,401.52648256249427,402.3330930743888,403.74166810079987,401.57936107607264
4.499999999999992,0.72010165484,10.6251939351,27.6775794738,0.515449456918,0.181126634496,0.0,-1.26677773898,8.74835933822,4.08125562352,0.0732850835793,0.00794384391581,0.0,500.58503555491586,500.4110856837252,500.3449972652697,499.8858867638496
4.559999999999991,0.640901666158,11.1575750176,27.9205858412,0.519564926693,0.181447143094,0.0,-1.37311252923,8.99720950604,4.01837286683,0.0569983588529,-0.000449634446594,0.0,465.79695463503145,465.1398018609213,464.03068056560437,462.7532645774971
4.6199999999999894,0.556274453327,11.7022712867,28.1553171711,0.522819125299,0.181186938493,0.0,-1.44787214461,9.15930771801,3.80659685259,0.0480479719877,-0.0135391649047,0.0,409.0251157651712,407.8573465471278,410.993911559578,410.2017623660194
4.679999999999988,0.466397610435,12.2587368602,28.381019809,0.525376701214,0.179938291212,0.0,-1.54785642786,9.3890381403,3.71659031229,0.0286510741118,-0.0421948276657,0.0,455.75139777065937,453.4544088950721,455.3207832185585,453.766730958154
4.739999999999987,0.370905426099,12.827934319,28.5996571694,0.526942540957,0.177371047708,0.0,-1.63504283824,9.58383912665,3.57160330783,0.0204269599182,-0.0439993075615,0.0,434.47696324986254,434.32454403136796,434.9813876737511,434.29203356771353
4.799999999999986,0.269967197983,13.4094453751,28.810864243,0.528123252809,0.174465025009,0.0,-1.72930695672,9.79929719605,3.46867016382,0.0181381386984,-0.0592328986383,0.0,450.19668831580015,448.96050459665474,449.5327413014862,449.3471298574873
4.859999999999984,0.163475849552,14.0036358102,29.0156776903,0.528834319281,0.17045541962,0.0,-1.82010070847,10.0065011819,3.35858702744,-0.00530146395315,-0.0897796906375,0.0,447.27902498304314,444.7797311506518,448.35939850502655,446.4502610277141
4.919999999999983,0.0519409121819,14.6091564252,29.2122400131,0.52866287872,0.165122344233,0.0,-1.89745199431,10.1771320984,3.19415781874,0.00163074178669,-0.0871531058521,0.0,425.1458371845149,425.36393840764634,425.5186997733661,426.1119962775904
4.979999999999982,-0.0642354353828,15.2250075866,29.3993608797,0.528400740237,0.159374853632,0.0,-1.97479094562,10.3508123825,3.04378420038,-0.0204215129934,-0.124958888269,0.0,431.9722578964666,428.7621330395213,429.1121736274357,427.2354615403341
5.0399999999999805,-0.185048981252,15.8514032989,29.5779552612,0.526726069888,0.151701601075,0.0,-2.05186094319,10.5284943354,2.90999604974,-0.0503524639451,-0.134496182623,0.0,435.88482392412595,435.07139473000774,433.66811499856584,431.1453762777048
